id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22787,"Sunny suite w/ queen size bed, inside boutique B&B",87973,Diego,,Cuauhtémoc,19.44076,-99.16324,Private room,1995,1,57,2019-05-27,0.50,8,332
35797,Villa Dante,153786,Dici,,Cuajimalpa de Morelos,19.38399,-99.27335,Entire home/apt,3874,1,0,,,2,363
44616,CONDESA HAUS  B&B,196253,Condesa Haus Bed & Breakfast  CDMX,,Cuauhtémoc,19.41006,-99.17645,Private room,1898,1,42,2019-11-04,0.43,10,353
58955,Entire beautiful duplex in la Roma,282620,Nat,,Cuauhtémoc,19.42292,-99.15775,Entire home/apt,1646,3,40,2019-11-07,0.41,1,132
70644,Beautiful light Studio Coyoacan- full equipped !,212109,Trisha,,Coyoacán,19.35601,-99.16167,Entire home/apt,1065,3,96,2019-11-06,1.01,3,322
75615,Villa Dante,153786,Dici,,Cuajimalpa de Morelos,19.36585,-99.27911,Private room,3874,1,0,,,2,88
98378,Spacious; centric; check out our December Special!,519159,Jorge & Monnah,,Miguel Hidalgo,19.40236,-99.18163,Entire home/apt,4629,3,154,2019-11-11,1.59,13,239
99972,Dreamy suite w/ king size bed in boutique B&B,87973,Diego,,Cuauhtémoc,19.44268,-99.16371,Private room,2789,1,0,,,8,317
107078,NEW  DESIGNER LOFT,540705,Andrea,,Miguel Hidalgo,19.4313,-99.19438,Entire home/apt,4164,4,10,2019-10-05,0.24,2,245
131610,MARIA DEL ALMA,647454,Fernando,,Coyoacán,19.35266,-99.16338,Private room,1588,1,0,,,3,89
165772,BEST 4BR 4 BH HOUSE IN S. MIGUEL CHAPULTEPEC,790208,Francisco Carlos Y Maria Jose,,Miguel Hidalgo,19.40675,-99.18798,Entire home/apt,1065,2,265,2019-11-11,2.61,4,275
171109,Cool room near WTC and Metrobus,816295,Carlos,,Benito Juárez,19.39549,-99.17616,Private room,291,4,64,2019-10-30,0.92,2,351
175504,"Casa Comtesse B&B, Gallery Hotel, 7 rooms",838896,Thomas Pierre,,Cuauhtémoc,19.40631,-99.17303,Private room,1414,1,52,2019-10-31,0.56,4,122
180808,"Huge Luxurious Suite 70's style, perfectly located",36836,Roberto,,Cuauhtémoc,19.42428,-99.16843,Entire home/apt,1046,2,35,2019-11-18,0.38,1,357
187030,Colorful and spacious Apt. Family favorite,899360,Julian,,Cuauhtémoc,19.41033,-99.17647,Entire home/apt,1123,3,97,2019-09-29,0.99,6,0
187745,Extraordinarily Spacious Apt. in Condesa,899360,Julian,,Cuauhtémoc,19.41086,-99.17704,Entire home/apt,1840,2,24,2018-01-03,0.33,6,36
194937,Sunny and fresh Retro style Apartment,899360,Julian,,Cuauhtémoc,19.41113,-99.17762,Entire home/apt,1162,3,64,2019-10-29,0.66,6,176
198778,Smack in the Middle of La Condesa,970609,Morgana & Omar,,Cuauhtémoc,19.41395,-99.17948,Entire home/apt,930,2,161,2019-06-17,1.61,2,287
204887,"Condesa-Roma, great place to stay!",998053,MaryJo,,Miguel Hidalgo,19.40409,-99.17731,Entire home/apt,794,3,24,2019-10-11,0.27,1,363
217685,"Condesa, one of the best zones.",184410,Veronica,,Cuauhtémoc,19.40454,-99.1715,Entire home/apt,678,7,3,2019-08-19,0.05,1,241
245507,TRENDY APARTMENT IN ZONA ROSA!! SUPER LOCATION!!,1288063,Rodolfo & Francisco,,Cuauhtémoc,19.4251,-99.17067,Entire home/apt,1840,1,258,2019-11-05,2.61,16,362
246057,HIP APARTMENT IN ZONA ROSA!! SUPER LOCATION!!,1288063,Rodolfo & Francisco,,Cuauhtémoc,19.42373,-99.1714,Entire home/apt,1453,1,239,2019-10-27,2.43,16,361
252618,"""Chavela"" Private & Furnished Room",1326107,Jacqueline,,Cuauhtémoc,19.41328,-99.15513,Private room,329,5,16,2017-09-30,0.17,3,1
256555,GREAT HOUSE IN S MIGUEL CHAPULTEPEC,790208,Francisco Carlos Y Maria Jose,,Miguel Hidalgo,19.40631,-99.18691,Entire home/apt,1065,2,249,2019-11-03,2.57,4,275
261897,Charming 1BR flat in Roma/Condesa,1373924,Eric,,Cuauhtémoc,19.41835,-99.17363,Entire home/apt,1201,1,342,2019-11-11,3.56,1,26
271048,Great location in Mexico City!,1417206,Ma. Carmen,,Miguel Hidalgo,19.42686,-99.17838,Entire home/apt,1704,5,13,2018-02-01,0.13,1,268
276504,High End Condo with golf package,1444589,Michael,,Iztacalco,19.38258,-99.12736,Entire home/apt,1937,7,0,,,1,365
281134,COOL PENT HOUSE APARTMENT @CONDESA,196253,Condesa Haus Bed & Breakfast  CDMX,,Cuauhtémoc,19.41125,-99.17634,Hotel room,3254,1,7,2019-10-05,0.12,10,344
287940,Furnished lovely cozy studio,1497087,Penelope,,Cuauhtémoc,19.41247,-99.17485,Entire home/apt,968,1,279,2019-11-10,3.64,10,313
291804,A nice room with great location,1511568,Luis Ernesto,,Benito Juárez,19.36294,-99.15415,Private room,581,2,0,,,1,365
298873,"The ""home"" feeling in Mexico City!",1539548,Paulina,,Cuauhtémoc,19.43327,-99.14527,Entire home/apt,1840,3,120,2019-11-03,1.30,1,207
323030,Comfy in the Middle of La Condesa,970609,Morgana & Omar,,Cuauhtémoc,19.4157,-99.17747,Entire home/apt,930,2,176,2019-07-20,1.89,2,241
324769,2Room new apartment in modern complex,1661848,David,,Miguel Hidalgo,19.45809,-99.19258,Entire home/apt,678,2,35,2019-07-28,0.44,1,340
325812,"Confortable private room, downtown Mexico City.",1666388,Angeles (Anjali),,Cuauhtémoc,19.43453,-99.14675,Private room,659,3,104,2019-11-19,1.48,1,365
326296,WONDERFUL ROOM IN COYOACAN HOUSE,1664327,Edoardo,,Coyoacán,19.34004,-99.18273,Private room,387,2,174,2019-11-21,2.12,2,322
326475,Contemporary chic @ Roma Norte- Top location,1670032,Isabel,,Cuauhtémoc,19.41297,-99.15735,Entire home/apt,794,3,85,2019-11-14,1.52,2,8
326865,"Tlalpan, Zona de Hospitales",1671446,Eugenia,,Tlalpan,19.28581,-99.16064,Private room,252,3,29,2019-09-29,0.52,4,360
326885,2 rooms in shared area.,1671446,Eugenia,,Tlalpan,19.28712,-99.16213,Private room,252,3,20,2019-10-25,0.25,4,359
329532,Stay at a meditation center,1681966,Ra Fa El -- Nahui Cuauhtli,,Cuauhtémoc,19.41007,-99.13434,Private room,387,22,0,,,3,358
329776,Habitación Verde.,1683373,Miguel,,Tlalpan,19.27428,-99.1781,Private room,387,2,15,2019-05-31,0.53,5,332
331788,"CONDESA COZY, COMFORTABLE APARTMENT",1691633,Sandro & Ines,,Cuauhtémoc,19.41942,-99.17373,Entire home/apt,1491,3,321,2019-11-17,3.42,1,298
341479,"modern,styled appt!",1732353,Karen,,Benito Juárez,19.37923,-99.18833,Entire home/apt,523,1,0,,,1,0
347754,Great Place to stay,1762542,Rosario,,Coyoacán,19.35179,-99.14956,Private room,775,1,0,,,1,365
350079,beautiful furnished room Rome area,1773936,Elizabeth,,Cuauhtémoc,19.40421,-99.16553,Private room,1065,5,0,,,1,365
357324,Recámara luminosa y jardín,1808252,Sara,,Miguel Hidalgo,19.40215,-99.24135,Private room,1937,1,0,,,1,365
362583,Modern 2 Bedroom Apt. Near Reforma,1832239,Maria  & Jennifer,,Cuauhtémoc,19.42947,-99.17083,Entire home/apt,1530,2,17,2018-10-14,0.21,1,27
370092,Condesa Roma WTC Studio Parking,618769,Ricardo,,Cuauhtémoc,19.40179,-99.17009,Entire home/apt,639,1,274,2019-11-07,2.94,3,358
375032,DISTRITO CONDESA B&B  relax enjoy,1886913,Distrito Condesa,,Cuauhtémoc,19.40746,-99.17482,Private room,1356,1,43,2019-04-28,0.47,10,360
382712,SALUDOS MI NOMBRE ES FERNANDO,1918084,Fernando,,Azcapotzalco,19.45803,-99.17289,Private room,697,1,0,,,1,365
382904,Cute Sofa Bed in South Mexico City,1915348,Lucrecia,,Benito Juárez,19.36905,-99.18303,Shared room,968,1,0,,,1,365
386265,"Room in colonial, green, enjoyable COYOACAN",1933252,Esther,,Coyoacán,19.34303,-99.15425,Private room,252,3,8,2019-03-26,0.12,2,322
394589,"1 BDR ap in Ciudad de México "" STUDIO YEE "" - 1",931849,Carlos,,Cuauhtémoc,19.42499,-99.17479,Private room,329,30,22,2019-10-15,0.57,3,290
395446,Colorfull  Mid-Century inspired apartment.,899360,Julian,,Cuauhtémoc,19.40974,-99.17811,Entire home/apt,1995,3,12,2016-10-20,0.14,6,239
397408,wonderfully located apartment,1964369,Ana,,Miguel Hidalgo,19.43858,-99.21286,Entire home/apt,930,2,153,2019-11-18,1.68,1,353
400047,Incredible apartment in Condesa,1905087,Constanza,,Cuauhtémoc,19.41489,-99.169,Entire home/apt,1453,1,8,2019-02-26,0.15,3,0
400048,Wonderful stay in la Condesa Mexico,1905087,Constanza,,Cuauhtémoc,19.4058,-99.1756,Private room,968,1,0,,,3,365
419110,Comfy clean Roøm @Cozy apartment,2084312,Sara,,Cuauhtémoc,19.41238,-99.17722,Private room,542,3,53,2019-11-04,1.30,1,88
421607,Your Mexican home,1222626,Eder,,Benito Juárez,19.40314,-99.15164,Private room,310,5,16,2015-06-03,0.18,3,359
422159,"Nice Studio, 50 mts of terrace.",2099653,Antonio,,Benito Juárez,19.38942,-99.1358,Private room,426,3,8,2019-11-03,0.35,5,325
433876,Cómoda Habitación Privada en un Acogedor Hogar,2142017,Itzel & Maribel,,Iztapalapa,19.35654,-99.0803,Private room,271,2,38,2019-10-28,0.42,1,353
454077,Explore the City's Historic Center,2256144,Fernanda,,Cuauhtémoc,19.42577,-99.13721,Private room,484,1,2,2017-09-16,0.03,1,365
454693,"Condesa, ideal location apartment",1601561,Sylvia Eugenia,,Cuauhtémoc,19.40618,-99.17342,Entire home/apt,1162,1,209,2019-11-03,2.34,1,326
456242,Nice and cozy room with terrace!!!!,1767559,Anna,,La Magdalena Contreras,19.33021,-99.21677,Private room,775,3,2,2015-07-08,0.04,2,273
456409,habitación privada cerca de polanco,2269083,Alondra,,Miguel Hidalgo,19.44338,-99.18841,Private room,194,2,44,2017-03-20,0.49,5,313
456461,Lit room with balcony new Polanco,2269083,Alondra,,Miguel Hidalgo,19.44496,-99.18658,Shared room,329,2,61,2016-01-08,0.68,5,129
457700,Studio Chapultepec Mexico City,2275010,Mariana,,Miguel Hidalgo,19.41471,-99.18563,Private room,968,3,4,2018-12-14,0.19,1,362
458808,Furnished suites exelent location,2281290,Suites,,Cuauhtémoc,19.42741,-99.16022,Entire home/apt,775,7,6,2019-03-18,0.12,26,365
480752,Great views and spacious apartment in Condesa,1921943,Jeppe,,Cuauhtémoc,19.41766,-99.1764,Entire home/apt,1704,2,171,2019-11-19,2.04,1,147
486913,Estudio céntrico en San Rafael/5 calles de Reforma,2409917,Darío,,Cuauhtémoc,19.438,-99.162,Entire home/apt,620,2,14,2019-11-24,0.15,3,358
489774,Luxury Apt. Plaza Carso Polanco,2415111,Max,,Miguel Hidalgo,19.4435,-99.20307,Entire home/apt,2131,4,43,2019-10-24,0.81,2,357
491412,Luxury Room for rent in Mexico City,2428947,Esther,,Miguel Hidalgo,19.38845,-99.24108,Private room,1201,1,0,,,1,227
517503,Nice big room near airport,2547499,Irma,,Venustiano Carranza,19.43852,-99.08118,Private room,562,1,94,2019-11-12,4.71,2,361
521867,Beautiful  bedroom in Mexico City near Sta Fe,2566613,Flor,,Álvaro Obregón,19.38751,-99.22409,Private room,484,2,0,,,1,87
527473,Roma Condesa Espectacular Home,158585,Fernando,,Cuauhtémoc,19.41848,-99.17195,Entire home/apt,2499,1,145,2019-11-04,1.64,9,304
544105,"Close to Carso/Antara, cozy place, great location!",2674950,Elizabeth,,Miguel Hidalgo,19.44236,-99.20128,Private room,581,2,23,2019-11-21,0.79,1,79
552666,LOVELY COMFY BRIGHT FLAT DOWNTOWN!!,2715914,Emiliano,,Cuauhtémoc,19.42791,-99.15133,Entire home/apt,1259,5,65,2019-08-17,0.73,1,341
555663,Stylish Apartment w/Balcony & Excellent Location,2732644,Paola,,Cuauhtémoc,19.42857,-99.15599,Entire home/apt,1704,1,20,2019-11-03,0.37,2,339
567176,Un descanso en CDMX,2336127,Ana Karen,,Cuauhtémoc,19.4545,-99.15792,Private room,194,7,22,2019-10-18,0.42,1,362
571166,MODERN/HIP FURNISHED APARTMENT ( S1 Condesa Haus),196253,Condesa Haus Bed & Breakfast  CDMX,,Cuauhtémoc,19.41131,-99.1769,Hotel room,3002,1,1,2019-02-08,0.10,10,343
579534,"""Frida"" beautiful Private Room ",1326107,Jacqueline,,Cuauhtémoc,19.41484,-99.15613,Private room,407,5,8,2017-03-02,0.11,3,0
583039,"BALCONY INCREDIBLE VIEWS, AC, Tour Guide, Lap Pool",2872228,Bruce,,Cuauhtémoc,19.43269,-99.14547,Entire home/apt,1666,3,44,2019-11-03,0.51,18,236
587677,Great room with nice terrace 15 min to Santa Fe,1969754,Luigui,,Álvaro Obregón,19.34365,-99.22526,Private room,678,1,0,,,1,0
607833,Apartment close to the Basílica.,1849414,Omar,,Gustavo A. Madero,19.48311,-99.11389,Private room,387,3,6,2016-06-01,0.08,1,53
608312,Trendy Condesa nice room for rent..,1969996,Gloria,,Cuauhtémoc,19.40716,-99.17694,Private room,1123,2,28,2018-06-22,0.34,5,297
613181,90m2 / Mexico City's Hist. downtown,3040937,Jano,,Cuauhtémoc,19.43888,-99.13617,Entire home/apt,1956,3,165,2019-09-17,1.86,1,355
617137,Apt near Mexico City's downtown,3059169,Andoni,,Cuauhtémoc,19.44722,-99.16065,Shared room,1937,1,0,,,1,365
618711,Mini hostel double bed girls,2269083,Alondra,,Miguel Hidalgo,19.44566,-99.18688,Shared room,194,2,60,2019-04-09,0.69,5,174
628081,"Sunny comfy flat,great location!",2991302,Laura,,Cuauhtémoc,19.41789,-99.17209,Entire home/apt,1666,3,217,2019-11-17,2.56,1,181
635324,Lovely studio in colonial San Angel,264422,Regina & Romain,,Álvaro Obregón,19.35323,-99.19343,Entire home/apt,775,2,141,2019-11-03,1.66,2,316
640803,"Juan O'Gorman House - Studio, ",3200155,Paulina,,Álvaro Obregón,19.35002,-99.19902,Entire home/apt,6353,4,22,2017-05-19,0.25,2,346
642797,"Big Penthouse, Unmatched View. Great Location.",3151538,Leon,,Miguel Hidalgo,19.4143,-99.18042,Entire home/apt,7728,2,82,2019-10-06,0.98,2,143
650092,Barrio Mexa,3264739,Bania  Alejandra,,Cuauhtémoc,19.43917,-99.15854,Private room,445,28,10,2014-07-14,0.12,2,365
654040,Private room in nice apartment,3289927,Yaotl,,Miguel Hidalgo,19.44187,-99.18437,Private room,562,3,1,2016-08-03,0.02,2,328
654106,1 private room in a nice apartment,3289927,Yaotl,,Miguel Hidalgo,19.44185,-99.18494,Private room,562,5,1,2013-12-21,0.01,2,328
655422,"Comfortable and luminous house, 3 levels, 1-10 prs",3299226,Carlos,,Venustiano Carranza,19.41451,-99.11776,Entire home/apt,1298,2,58,2019-11-24,0.66,1,358
691019,Modern Complex in Historic District⭐️,3531879,Gonzalo & Sandra,,Cuauhtémoc,19.4314,-99.14397,Entire home/apt,1608,2,229,2019-11-07,2.63,3,326
696031,Simple y Práctico a 2 cuadras de Polanco,3531879,Gonzalo & Sandra,,Miguel Hidalgo,19.44298,-99.18343,Entire home/apt,910,15,143,2019-09-08,1.70,3,237
696037,"3 Bedrooms, 2 blocks from Polanco - ALL RENOVATED!",3531879,Gonzalo & Sandra,,Miguel Hidalgo,19.44284,-99.18504,Entire home/apt,1511,24,35,2019-02-09,0.41,3,181
697933,The Suites of Villa Mural; The Fantastic Suite S1,519159,Jorge & Monnah,,Miguel Hidalgo,19.40186,-99.18319,Entire home/apt,949,4,34,2018-08-12,0.41,13,27
704761,The Suites of Villa Mural; The Amazing Suite S3,519159,Jorge & Monnah,,Miguel Hidalgo,19.4019,-99.18309,Entire home/apt,949,4,29,2018-08-12,0.34,13,27
704779,"SECURE BEST LOCATION City Center, Tours. Lap Pool",2872228,Bruce,,Cuauhtémoc,19.43056,-99.14725,Entire home/apt,1181,3,13,2019-10-14,0.17,18,230
712611,New Home sweet Home Roma/Condesa,3648353,Eduardo,,Cuauhtémoc,19.41031,-99.16434,Entire home/apt,1259,2,156,2019-11-19,1.86,1,299
714392,Suite en Polanco con encanto :D,3477536,Claudia,,Miguel Hidalgo,19.43648,-99.18578,Entire home/apt,659,3,70,2019-09-30,0.82,1,324
717874,bachelor for rent,3701050,Jorge Mario,,Cuauhtémoc,19.4117,-99.17821,Private room,1356,1,0,,,1,365
728372,Casa Indigo in the Center DF groups until 29 Pers,3777702,Abraham,,Cuauhtémoc,19.44371,-99.14442,Entire home/apt,3273,1,99,2019-01-16,1.15,6,345
729898,HEART OF CONDESA  ART DECO BUILDING,1288063,Rodolfo & Francisco,,Cuauhtémoc,19.41374,-99.16664,Entire home/apt,1743,1,254,2019-11-09,3.01,16,321
736107,Best Location at La Roma-Condesa,3800330,Yas,,Cuauhtémoc,19.42397,-99.15571,Entire home/apt,1123,3,253,2019-09-11,3.55,1,2
737328,Business Suite BEIGE near Reforma,3850198,Hermann,,Cuauhtémoc,19.42992,-99.16958,Hotel room,1065,3,17,2019-08-05,0.20,10,356
741557,Business Suite ORANGE near Reforma,3850198,Hermann,,Cuauhtémoc,19.43034,-99.16985,Entire home/apt,1065,5,6,2017-12-21,0.07,10,207
741564,A great place to be. ONE,3881522,Misantla,,Cuauhtémoc,19.40574,-99.15776,Private room,349,4,82,2018-03-18,0.99,3,240
741663,Beautiful full furnished apartmente,3882003,Vera,,Cuajimalpa de Morelos,19.36561,-99.27728,Entire home/apt,1162,360,0,,,1,365
757338,"5 rooms common areas, private residence",3991683,Leonora,,Coyoacán,19.34424,-99.16949,Hotel room,3273,3,31,2019-11-20,0.37,6,351
758602,In the best location in Mexico,3996052,Ivonne,,Benito Juárez,19.37498,-99.18241,Private room,697,1,0,,,1,362
760912,"Stylish bachelor pad in La Roma, DF",3817743,Max,,Cuauhtémoc,19.40975,-99.1621,Private room,775,1,5,2016-01-30,0.06,1,363
773150,LOVELY LITTLE HOUSE COYOACAN,4079778,Rosa Maria,,Coyoacán,19.34604,-99.15938,Entire home/apt,872,3,12,2018-11-19,0.15,5,247
783080,Nice quiet room in a lovely house!!,1767559,Anna,,La Magdalena Contreras,19.33166,-99.21412,Private room,581,1,1,2015-06-26,0.02,2,328
783480,"Area Sta.Fe,IberoABC Hospital Rooms",4129056,Janet,,Cuajimalpa de Morelos,19.35213,-99.28565,Private room,349,2,26,2018-12-16,0.38,2,360
783609,Apartment 3 blocks from Bellas Arte,4131894,Francisco Fidel,,Cuauhtémoc,19.43345,-99.13883,Entire home/apt,1821,3,64,2019-11-10,2.61,1,348
796477,Classic but Modern Apartment,4195771,Jair,,Cuauhtémoc,19.41633,-99.17505,Private room,445,2,136,2019-11-14,2.26,1,151
822005,AMAZING LOFT in the heart of CDMX,4316391,Alejandro,,Miguel Hidalgo,19.40321,-99.17758,Entire home/apt,1104,4,45,2019-03-31,0.59,1,333
824016,Suite 5 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40846,-99.17346,Entire home/apt,891,4,46,2019-11-07,0.60,6,237
826691,Suite 7 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.41016,-99.1739,Entire home/apt,813,3,18,2019-05-11,0.24,6,297
826760,Suite 12 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40997,-99.17277,Entire home/apt,1007,10,14,2019-04-20,0.17,6,298
828714,Apartment with Internet & 2 cable TV's,4344353,Miriam,,Coyoacán,19.34277,-99.15553,Entire home/apt,1453,1,25,2018-05-21,0.65,1,313
832805,Casa Indigo in the Center Mex City 10-29 Persons,3777702,Abraham,,Cuauhtémoc,19.44286,-99.14719,Entire home/apt,3273,1,121,2019-11-07,1.44,6,345
840176,department only men share,2828190,Alejandro,,Miguel Hidalgo,19.41007,-99.19358,Private room,291,1,0,,,3,365
844818,Well located on calm neighborhood,4410326,Fernando,,Benito Juárez,19.38265,-99.18203,Private room,465,2,7,2019-10-27,0.08,1,252
858277,"Beautiful, Big apartment, Condesa,",3200155,Paulina,,Cuauhtémoc,19.41496,-99.17367,Entire home/apt,3448,3,131,2019-11-19,1.56,2,341
864999,"airy, lovely room in private residence, Girasol",3991683,Leonora,,Coyoacán,19.34392,-99.16939,Private room,504,3,18,2019-09-16,0.23,6,0
865012,Business Suite RED near Reforma Av.,3850198,Hermann,,Cuauhtémoc,19.42994,-99.16954,Hotel room,1065,3,26,2019-03-20,0.32,10,329
865017,"Lovely comfortable room facing garden, Coyoacán",3991683,Leonora,,Coyoacán,19.34434,-99.17107,Private room,504,3,5,2019-08-30,0.06,6,357
865034,"Delightful comfortable garden room, Dalia",3991683,Leonora,,Coyoacán,19.34417,-99.16981,Private room,504,3,3,2014-03-04,0.04,6,357
865045,"Delightful room facing garden oasis, Jacaranda",3991683,Leonora,,Coyoacán,19.34538,-99.17121,Hotel room,562,3,11,2019-08-31,0.13,6,351
865070,"Lovely comfortable room facing garden, Alcatraz",3991683,Leonora,,Coyoacán,19.34562,-99.17087,Hotel room,523,3,4,2019-11-17,0.05,6,357
868843,Business Suite PURPLE near Reforma,3850198,Hermann,,Cuauhtémoc,19.43099,-99.17047,Hotel room,968,4,25,2019-07-27,0.39,10,325
868986,Business Suite BLUE near Reforma Av,3850198,Hermann,,Cuauhtémoc,19.43038,-99.16972,Entire home/apt,968,4,10,2018-12-10,0.12,10,0
869063,Business Suite BLACK near Reforma,3850198,Hermann,,Cuauhtémoc,19.42984,-99.16936,Hotel room,968,3,13,2019-11-11,0.27,10,336
877361,Nice and cozy room in Zona Rosa,4438410,Hojas,,Cuauhtémoc,19.42833,-99.16248,Private room,581,1,130,2018-10-27,1.57,2,359
883511,CASA INDIGO 3 IN THE CENTER OF MEX. CITY,3777702,Abraham,,Cuauhtémoc,19.44199,-99.14654,Entire home/apt,3273,1,167,2019-10-06,2.01,6,344
896522,"592 ft at Downtown, Mexico City",4647293,Martina,,Cuauhtémoc,19.43644,-99.13434,Entire home/apt,1065,5,168,2019-08-31,2.05,4,336
898633,50Mb BEST location ROOFTOP BALCONY PRIVATE ROOM,4796027,Marco,,Cuauhtémoc,19.42105,-99.16518,Private room,659,2,46,2019-09-20,0.57,3,299
911088,Se renta habitación en el centro,2875548,Martha,,Cuauhtémoc,19.4245,-99.13802,Private room,1278,1,0,,,1,365
913084,15 blocks from Paseo de la Reforma,4647293,Martina,,Miguel Hidalgo,19.43982,-99.17104,Entire home/apt,349,1,107,2018-11-17,1.35,4,340
931771,"Room in Mexico City, Coyoacan.",5019262,Bruni,,Coyoacán,19.32667,-99.14259,Private room,271,1,2,2019-07-03,0.41,1,365
939721,Radiant Apartment with Terrace in Roma Norte (1/4),4821807,Alex,,Cuauhtémoc,19.42121,-99.15498,Entire home/apt,1646,3,380,2019-11-21,4.70,5,276
940123,Centro Historico - The Full Studio,3285196,Juan Carlos,,Cuauhtémoc,19.43245,-99.13868,Entire home/apt,1259,2,281,2019-11-03,3.47,7,306
958470,Studio with Bath in Etiopia,5215017,Javier,,Benito Juárez,19.39332,-99.16233,Shared room,24618,1,0,,,1,365
975956,Turtle's Room in the South of DF,1007762,Jose,,Coyoacán,19.30843,-99.16942,Private room,1937,1,0,,,1,365
980600,HABITACION CON BAÑO IND AEROPUERTO ,4157866,Fabeli,,Venustiano Carranza,19.41583,-99.08718,Private room,387,1,45,2019-11-18,0.64,2,86
997247,NEW! HISTORIC BUILDING -BEST STREET,5479592,Lorenzo,,Cuauhtémoc,19.41612,-99.16015,Entire home/apt,1743,2,316,2019-11-10,3.98,1,304
1001517,Colonial House Downtown Coyoacan,5507751,Arlette And Fernando,,Coyoacán,19.34592,-99.1597,Entire home/apt,2266,2,69,2019-11-04,0.89,3,348
1007174,Private en suite in City house,5540061,Julian,,Cuauhtémoc,19.43918,-99.15518,Private room,775,3,9,2017-10-01,0.11,1,342
1011428,PLAZA DEL ARCÁNGEL EN SAN ÁNGEL,5307709,Rosa María,,Álvaro Obregón,19.34377,-99.19288,Entire home/apt,6004,7,14,2019-10-04,0.18,1,283
1013504,"OASIS IN COYOACAN, SHARED HOUSE",1664327,Edoardo,,Coyoacán,19.33983,-99.18266,Private room,310,2,40,2019-11-18,0.54,2,322
1019309,Centrally located CBD in Polanco/ Pool / WiFi/,3151394,Monica,,Miguel Hidalgo,19.4437,-99.20217,Entire home/apt,1007,3,60,2019-10-15,0.95,2,359
1022380,Feel the Magic of Mexico City from this Duplex Loft,3285196,Juan Carlos,,Cuauhtémoc,19.43234,-99.13881,Entire home/apt,1801,3,271,2019-11-04,3.37,7,305
1051636,Chilango chic: room in cozy apartment Condesa DF,1809694,Deborah,,Cuauhtémoc,19.40738,-99.16861,Private room,755,2,23,2018-11-20,0.29,1,364
1056473,Beautiful Apartment CONDESA - ROMA NORTE,403236,Delia,,Cuauhtémoc,19.41693,-99.17625,Entire home/apt,2518,3,154,2019-11-18,3.99,2,32
1066945,"Villa Alfonsina, Heart of Coyoacan",5870021,Minerva,,Coyoacán,19.35371,-99.16292,Private room,717,2,143,2018-09-22,1.95,5,346
1074844,APARTMENT IN THE MIDDLE OF REFORMA & ZONA ROSA!!!,1288063,Rodolfo & Francisco,,Cuauhtémoc,19.43094,-99.16601,Entire home/apt,1840,1,196,2019-10-15,2.44,16,358
1079898,"Tlalpan,Close to TEC, private room.",1671446,Eugenia,,Tlalpan,19.28535,-99.16073,Private room,252,3,25,2019-10-17,0.32,4,360
1087636,Apartment at south of Mexico city,5975456,Pamela,,Coyoacán,19.30461,-99.18307,Private room,445,1,24,2019-10-14,0.40,1,347
1107463,Studio CONDESA Excellent Location,158585,Fernando,,Cuauhtémoc,19.41305,-99.17672,Private room,813,1,171,2019-10-05,2.17,9,0
1107979,Bedroom for rent,6083480,Juan Carlos,,Iztapalapa,19.3217,-99.09015,Private room,271,1,0,,,1,365
1110514,CONDESA Studio Quiet Street,158585,Fernando,,Cuauhtémoc,19.41362,-99.17602,Private room,678,1,171,2019-09-16,2.17,9,0
1118385,Apartment 5 mins. From AirPort.,6138136,Cristina,,Venustiano Carranza,19.41305,-99.08847,Private room,484,1,87,2019-10-10,1.21,1,324
1125048,Apartment well located in Mexico DF,6171755,Hector,,Benito Juárez,19.37205,-99.16908,Private room,1937,2,0,,,1,365
1129318,The Suites of Villa Mural; The Single's Studio,519159,Jorge & Monnah,,Miguel Hidalgo,19.40144,-99.18467,Entire home/apt,581,5,26,2019-05-05,0.34,13,28
1130658,"Comfort, convenience & security, all in one place",6203086,Jose,,Benito Juárez,19.36763,-99.17944,Entire home/apt,794,3,14,2019-07-23,0.19,3,147
1135302,"Location & security, double bedroom apartment",6203086,Jose,,Benito Juárez,19.36687,-99.17906,Private room,349,3,7,2018-08-11,0.15,3,147
1147080,Beautiful and comfortable bedroom ,727250,Shantall,,Tlalpan,19.30171,-99.21581,Private room,349,2,1,2015-09-20,0.02,1,365
1162686,Rento habitacion privada,6359246,José Héctor,,Miguel Hidalgo,19.42916,-99.20185,Private room,2324,1,0,,,1,365
1164876,Beautiful designer artists home..,212109,Trisha,,Coyoacán,19.35051,-99.15265,Entire home/apt,4106,10,6,2017-12-30,0.08,3,57
1167552,"Cuarto Amplio con Estudio, Roma DF.",6393641,José,,Cuauhtémoc,19.41491,-99.15684,Private room,639,2,92,2019-11-09,1.17,1,89
1170780,"Renew Room, near to Condesa",6409883,Pato,,Benito Juárez,19.39174,-99.18851,Private room,407,3,17,2019-04-28,0.25,2,297
1187817,Suite 1 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40877,-99.17381,Entire home/apt,813,180,50,2018-11-24,0.64,6,364
