id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
359687,beachfront room / cuarto junto al mar,1908150,Rodrigo,,Benito Juárez,19.38861,-99.18829,Private room,966,1,0,,,2,365
361316,Big and cozy bedroom in DF.,1525960,Abril,,Miguel Hidalgo,19.40276,-99.18536,Private room,386,2,0,,,1,361
362583,Modern 2 Bedroom Apt. Near Reforma,1832239,Maria  & Jennifer,,Cuauhtémoc,19.42947,-99.17083,Entire home/apt,1661,2,17,2018-10-14,0.23,1,310
370092,Condesa Roma WTC Studio Parking,618769,Ricardo,,Cuauhtémoc,19.40179,-99.17009,Entire home/apt,637,1,249,2019-03-08,2.94,2,334
375032,DISTRITO CONDESA B&B  relax enjoy,1886913,Fernando,,Cuauhtémoc,19.40746,-99.17482,Private room,1159,1,42,2019-01-21,0.51,6,362
382712,SALUDOS MI NOMBRE ES FERNANDO,1918084,Fernando,,Azcapotzalco,19.45803,-99.17289,Private room,695,1,0,,,1,365
382904,Cute Sofa Bed in South Mexico City,1915348,Lucrecia,,Benito Juárez,19.36905,-99.18303,Shared room,966,1,0,,,1,365
386265,"Room in colonial, green, enjoyable COYOACAN",1933252,Esther,,Coyoacán,19.34303,-99.15425,Private room,270,3,6,2019-02-28,0.10,2,260
393788,"Perfect room lovely house, Roma",1931592,Susana,,Cuauhtémoc,19.40586,-99.15857,Private room,522,3,2,2018-02-14,0.02,1,364
395446,One bedroom apartment in Condesa -2,899360,Julian,,Cuauhtémoc,19.40974,-99.17811,Entire home/apt,1990,5,12,2016-10-20,0.15,6,76
397408,wonderfully located apartment,1964369,Ana,,Miguel Hidalgo,19.43858,-99.21286,Entire home/apt,966,2,137,2019-01-31,1.66,1,356
399671,Lindavista PH luxury apartment,1995035,Cesar,,Gustavo A. Madero,19.49151,-99.12618,Private room,869,2,5,2017-03-09,0.07,1,178
400047,Incredible apartment in Condesa,1905087,Constanza,,Cuauhtémoc,19.41489,-99.169,Entire home/apt,1449,1,6,2016-04-08,0.14,3,0
400048,Wonderful stay in la Condesa Mexico,1905087,Constanza,,Cuauhtémoc,19.4058,-99.1756,Private room,966,1,0,,,3,365
419110,Comfy clean Roøm @Cozy apartment,2084312,Sara,,Cuauhtémoc,19.41238,-99.17722,Private room,541,3,47,2019-02-24,1.45,1,114
421607,Your Mexican home,1222626,Eder,,Benito Juárez,19.40314,-99.15164,Private room,309,5,16,2015-06-03,0.20,5,365
422159,"Nice Flat, One of a Kind. 50 mts of terrace",2099653,Antonio,,Benito Juárez,19.38942,-99.1358,Private room,425,3,5,2018-08-01,0.35,4,337
424258,Comfortable apartment in Plateros,2109069,Sil,,Álvaro Obregón,19.38399,-99.19596,Private room,232,1,1,2018-03-05,0.08,1,363
433876,Comfy Room 10 mins UAM-Iztapalapa,2142017,Itzel & Maribel,,Iztapalapa,19.35654,-99.0803,Private room,270,2,31,2019-01-25,0.38,1,364
450938,Be free on Mexico City. all Combo!!,2239328,Juan Cristobal,,Cuauhtémoc,19.46137,-99.16074,Private room,966,1,0,,,1,365
454077,Explore the City's Historic Center,2256144,Fernanda,,Cuauhtémoc,19.42577,-99.13721,Private room,483,1,2,2017-09-16,0.03,1,365
454693,"Condesa, ideal location apartment",1601561,Sylvia Eugenia,,Cuauhtémoc,19.40618,-99.17342,Entire home/apt,1526,1,186,2019-02-03,2.30,1,241
456409,habitación privada cerca de polanco,2269083,Alondra,,Miguel Hidalgo,19.44338,-99.18841,Private room,193,2,44,2017-03-20,0.54,5,258
456461,Lit room with balcony new Polanco,2269083,Alondra,,Miguel Hidalgo,19.44496,-99.18658,Shared room,328,2,61,2016-01-08,0.75,5,133
457700,Studio Chapultepec Mexico City,2275010,Mariana,,Miguel Hidalgo,19.41471,-99.18563,Private room,966,3,4,2018-12-14,0.31,1,341
458808,Furnished suites exelent location,2281290,Suites,,Cuauhtémoc,19.42741,-99.16022,Entire home/apt,869,7,5,2019-02-21,0.12,24,362
480752,Lots of light & views in Condesa MX,1921943,Jeppe,,Cuauhtémoc,19.41766,-99.1764,Entire home/apt,1700,2,148,2019-02-17,1.96,1,139
486913,DF51 bonito apto de 1939 céntrico en San Rafael,2409917,Darío,,Cuauhtémoc,19.438,-99.162,Entire home/apt,657,2,11,2018-06-03,0.13,1,162
489774,Luxury Apt. Plaza Carso Polanco,2415111,Max,,Miguel Hidalgo,19.4435,-99.20307,Entire home/apt,1507,4,37,2019-01-27,0.83,2,351
491412,Luxury Room for rent in Mexico City,2428947,Esther,,Miguel Hidalgo,19.38845,-99.24108,Private room,1294,6,0,,,1,173
499553,"Deluxe 4-BR penthouse, views, historic center",1297488,Petra,,Cuauhtémoc,19.4345,-99.13877,Entire home/apt,7340,3,22,2019-01-05,0.27,7,295
499676,"Fabulous 3BR penthouse, Views, Historic Center",1297488,Petra,,Cuauhtémoc,19.43493,-99.13883,Entire home/apt,6761,3,2,2014-12-14,0.02,7,296
517503,Nice big room near airport,2547499,Irma,,Venustiano Carranza,19.43852,-99.08118,Private room,560,1,60,2019-03-08,5.23,2,356
521867,Beautiful  bedroom in Mexico City near Sta Fe,2566613,Flor,,Álvaro Obregón,19.38751,-99.22409,Private room,483,2,0,,,1,87
527473,Roma Condesa Espectacular Home,158585,Fernando,,Cuauhtémoc,19.41848,-99.17195,Entire home/apt,2492,1,103,2019-03-02,1.29,9,295
544105,"New Polanco, great location 4 work/short holiday",2674950,Elizabeth,,Miguel Hidalgo,19.44236,-99.20128,Private room,579,2,11,2019-03-05,0.54,1,177
550908,Haven in Coyoacan,2707742,Paloma,,Coyoacán,19.34997,-99.17214,Entire home/apt,1159,3,0,,,1,363
552666,LOVELY COMFY BRIGHT FLAT DOWNTOWN!!,2715914,Emiliano,,Cuauhtémoc,19.42791,-99.15133,Entire home/apt,1256,5,60,2019-02-11,0.74,1,326
555605,Mexico City Historic Center Gr Apt,2732164,María,,Cuauhtémoc,19.43011,-99.14605,Entire home/apt,1932,6,0,,,1,365
555663,NICE FURNISHED PLACE WELL LOCATED,2732644,Paola,,Cuauhtémoc,19.42857,-99.15599,Entire home/apt,1700,1,10,2019-03-09,0.22,2,357
567176,céntrico cuarto en el D.F.,2336127,Ana Karen,,Cuauhtémoc,19.4545,-99.15792,Private room,193,7,19,2019-01-31,0.43,1,348
571166,MODERN/HIP FURNISHED APARTMENT  DF,196253,Fernando,,Cuauhtémoc,19.41131,-99.1769,Entire home/apt,2492,1,1,2019-02-08,0.83,5,365
579534,"""Frida"" beautiful Private Room ",1326107,Jacqueline,,Cuauhtémoc,19.41484,-99.15613,Private room,406,5,8,2017-03-02,0.12,3,0
583039,"Balcony Amazing Views, AC, Personlized Tours 12D",2872228,Bruce,,Cuauhtémoc,19.43269,-99.14547,Entire home/apt,1661,3,38,2019-02-16,0.49,15,227
587677,Great room with nice terrace 15 min to Santa Fe,1969754,Luigui,,Álvaro Obregón,19.34365,-99.22526,Private room,676,1,0,,,1,0
589733,enjoy your travel and lived with me,2908645,Mario,,Gustavo A. Madero,19.54196,-99.12404,Private room,1738,1,0,,,1,365
607833,Apartment close to the Basílica.,1849414,Omar,,Gustavo A. Madero,19.48311,-99.11389,Private room,386,3,6,2016-06-01,0.09,1,87
608312,Trendy Condesa nice room for rent..,1969996,Gloria,,Cuauhtémoc,19.40716,-99.17694,Private room,1120,2,28,2018-06-22,0.38,5,271
609012,Beautiful appartement on Reforma,2944126,Dacio,,Cuauhtémoc,19.43294,-99.15559,Entire home/apt,1449,4,20,2018-12-01,0.25,1,348
609594,Room in Xochimilco,2223274,Luis,,Xochimilco,19.26501,-99.1134,Entire home/apt,483,4,11,2018-01-25,0.23,1,318
610914,"Stylish 2BR penthouse, views, in Historic Center",1297488,Petra,,Cuauhtémoc,19.43449,-99.13916,Entire home/apt,4829,2,1,2015-10-12,0.02,7,296
611179,"Spectacular 1BR Penthouse, Views, Historic Center",1297488,Petra,,Cuauhtémoc,19.43627,-99.13763,Entire home/apt,4250,3,1,2016-10-17,0.03,7,296
611337,"Magnificent 2-BR apartment, views",1297488,Petra,,Cuauhtémoc,19.43611,-99.1386,Entire home/apt,5795,3,4,2016-12-24,0.09,7,296
613181,90m2 / Mexico City's Hist. downtown,3040937,Jano,,Cuauhtémoc,19.43888,-99.13617,Entire home/apt,1912,4,155,2019-03-11,1.93,1,360
617137,Apt near Mexico City's downtown,3059169,Andoni,,Cuauhtémoc,19.44722,-99.16065,Shared room,1932,1,0,,,1,365
618711,Mini hostel double bed girls,2269083,Alondra,,Miguel Hidalgo,19.44566,-99.18688,Shared room,193,2,59,2018-09-04,0.75,5,155
628081,"Sunny comfy flat,great location!",2991302,Laura,,Cuauhtémoc,19.41789,-99.17209,Entire home/apt,1661,3,187,2019-03-10,2.45,1,147
635324,Lovely studio in colonial San Angel,264422,Regina & Romain,,Álvaro Obregón,19.35323,-99.19343,Entire home/apt,773,1,121,2019-03-11,1.58,2,311
640803,"Juan O'Gorman House - Studio, ",3200155,Paulina,,Álvaro Obregón,19.35002,-99.19902,Entire home/apt,6336,4,22,2017-05-19,0.28,2,341
642797,"Big Penthouse, Unmatched View. Great Location.",3151538,Leon,,Miguel Hidalgo,19.4143,-99.18042,Entire home/apt,7707,2,76,2019-03-09,1.01,2,144
645721,Villa Tulum.5min to beach/ruins,2852086,Georgia,,Iztapalapa,19.3521,-98.99472,Entire home/apt,1738,1,0,,,1,365
654040,Private room in nice apartment,3289927,Yaotl,,Miguel Hidalgo,19.44187,-99.18437,Private room,560,3,1,2016-08-03,0.03,2,250
654106,1 private room in a nice apartment,3289927,Yaotl,,Miguel Hidalgo,19.44185,-99.18494,Private room,560,5,1,2013-12-21,0.02,2,236
655422,Comfortable house in Mexico City.,3299226,Carlos,,Venustiano Carranza,19.41451,-99.11776,Entire home/apt,773,2,43,2019-03-14,0.54,1,303
658910,"Room in Mexico city, Safe & Nice",1500662,Christelle,,La Magdalena Contreras,19.33048,-99.21342,Private room,579,1,2,2015-02-16,0.04,1,365
674320,Depa Condesa: espacio y ubicación Vigilancia 24 h,1461534,Adolfo,,Cuauhtémoc,19.40897,-99.17146,Entire home/apt,2492,1,175,2018-12-03,2.22,2,0
691019,Modern Complex in Historic District,3531879,Gonzalo & Sandra,,Cuauhtémoc,19.4314,-99.14397,Entire home/apt,1642,2,193,2019-01-28,2.46,3,344
696031,A 2 cuadras de Polanco,3531879,Gonzalo & Sandra,,Miguel Hidalgo,19.44298,-99.18343,Entire home/apt,947,2,132,2019-02-27,1.75,3,355
696037,"3 Bedrooms, 2 blocks from Polanco - ALL RENOVATED!",3531879,Gonzalo & Sandra,,Miguel Hidalgo,19.44284,-99.18504,Entire home/apt,1507,24,35,2019-02-09,0.45,3,310
697933,"Apt. Mural 1, ideal couples, near WTC & Condesa",519159,Jorge & Monnah,,Miguel Hidalgo,19.40186,-99.18319,Entire home/apt,947,2,34,2018-08-12,0.45,18,11
704761,"Apt Mural 3, ideal couples, near the WTC & Condesa",519159,Jorge & Monnah,,Miguel Hidalgo,19.4019,-99.18309,Entire home/apt,947,2,29,2018-08-12,0.37,18,11
704779,"Historic Centre, Private Tours, Pool, Gym 104",2872228,Bruce,,Cuauhtémoc,19.43056,-99.14725,Entire home/apt,1178,3,7,2019-01-26,0.10,15,211
714392,Suite en Polanco con encanto :D,3477536,Claudia,,Miguel Hidalgo,19.43648,-99.18578,Entire home/apt,599,3,58,2019-03-08,0.76,1,349
717874,bachelor for rent,3701050,Jorge Mario,,Cuauhtémoc,19.4117,-99.17821,Private room,1352,1,0,,,1,365
728372,CASA INDIGO IN THE CENTER OF MEXICO CITY,3777702,Abraham,,Cuauhtémoc,19.44371,-99.14442,Private room,367,1,99,2019-01-16,1.28,6,356
729898,HEART OF CONDESA  ART DECO BUILDING,1288063,Francisco & Rodolfo,,Cuauhtémoc,19.41374,-99.16664,Entire home/apt,1738,1,223,2019-02-22,2.94,16,312
736107,Best Location at La Roma-Condesa,3800330,Yas,,Cuauhtémoc,19.42397,-99.15571,Entire home/apt,1120,2,245,2019-03-11,3.91,1,301
737328,Business Suite BEIGE near Reforma,3850198,Hermann,,Cuauhtémoc,19.42992,-99.16958,Entire home/apt,1062,3,13,2019-02-03,0.17,10,359
741557,Business Suite ORANGE near Reforma,3850198,Hermann,,Cuauhtémoc,19.43034,-99.16985,Entire home/apt,1062,5,6,2017-12-21,0.08,10,226
741564,A great place to be. ONE,3881522,Misantla,,Cuauhtémoc,19.40574,-99.15776,Private room,290,4,82,2018-03-18,1.10,3,73
741663,Beautiful full furnished apartmente,3882003,Vera,,Cuajimalpa de Morelos,19.36561,-99.27728,Entire home/apt,1159,360,0,,,1,365
757338,"5 rooms common areas, private residence, La casa",3991683,Leonora,,Coyoacán,19.34424,-99.16949,Entire home/apt,3767,3,25,2019-02-25,0.33,3,356
758602,In the best location in Mexico,3996052,Ivonne,,Benito Juárez,19.37498,-99.18241,Private room,695,1,0,,,1,362
760912,"Stylish bachelor pad in La Roma, DF",3817743,Max,,Cuauhtémoc,19.40975,-99.1621,Private room,773,1,5,2016-01-30,0.07,1,363
773150,LOVELY LITTLE HOUSE COYOACAN,4079778,Rosa Maria,,Coyoacán,19.34604,-99.15938,Entire home/apt,869,3,12,2018-11-19,0.17,4,73
783480,"Area Sta.Fe,IberoABC Hospital Rooms",4129056,Janet,,Cuajimalpa de Morelos,19.35213,-99.28565,Private room,406,2,26,2018-12-16,0.43,2,340
783609,Apartment 3 blocks from Bellas Arte,4131894,Francisco Fidel,,Cuauhtémoc,19.43345,-99.13883,Entire home/apt,1816,3,50,2019-01-14,3.12,1,330
783919,La Mexicana- LGBTTTIQA & Women Only,4133627,Ever,,Cuajimalpa de Morelos,19.3602,-99.27062,Private room,831,2,29,2018-08-03,0.38,6,361
784107,Cozy bedroom in Roma-Condesa,3126571,Andrea,,Cuauhtémoc,19.41678,-99.17071,Private room,464,2,50,2019-02-24,0.73,1,71
796477,Classic but Modern Apartment,4195771,Jair,,Cuauhtémoc,19.41633,-99.17505,Private room,579,2,123,2019-02-19,2.39,1,347
801156,MEXICO CITY casita en Colonia Juarez,1746432,Joseph,,Cuauhtémoc,19.41486,-99.17232,Private room,386,1,0,,,1,362
811088,Sunny 2-bdr. apartment in Condesa! ,76304,Cata,,Cuauhtémoc,19.41465,-99.17811,Entire home/apt,1256,10,8,2018-11-15,0.11,3,363
817291,Live Mexico City Like a Small Town,4017148,Alberto & Lu,,Benito Juárez,19.38439,-99.17861,Entire home/apt,966,4,60,2018-02-22,0.79,3,312
819326,Charming 1930's flat in Condesa,4303235,Roberto,,Cuauhtémoc,19.41002,-99.16913,Private room,212,89,1,2013-02-26,0.01,1,365
822005,AMAZING LOFT in the heart of CDMX,4316391,Alejandro,,Miguel Hidalgo,19.40321,-99.17758,Entire home/apt,1101,4,44,2019-02-01,0.65,1,349
824016,Suite 5 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40846,-99.17346,Entire home/apt,908,2,41,2019-02-02,0.60,6,300
826691,Suite 7 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.41016,-99.1739,Entire home/apt,811,3,17,2018-03-29,0.26,6,196
826760,Suite 12 - Suites Condesa Mexico,4326326,Rodrigo,,Cuauhtémoc,19.40997,-99.17277,Entire home/apt,1004,5,13,2019-02-15,0.18,6,248
828714,Apartment with Internet & 2 cable TV's,4344353,Miriam,,Coyoacán,19.34277,-99.15553,Entire home/apt,1449,1,25,2018-05-21,0.84,1,226
832805,Casa Indigo in the Center Mex City 10-29 Persons,3777702,Abraham,,Cuauhtémoc,19.44286,-99.14719,Entire home/apt,3264,1,118,2019-02-04,1.56,6,356
840176,department only men share,2828190,Alejandro,,Miguel Hidalgo,19.41007,-99.19358,Private room,309,1,0,,,4,365
844818,Well located on calm neighborhood,4410326,Fernando,,Benito Juárez,19.38265,-99.18203,Private room,425,1,6,2013-11-19,0.08,1,365
858277,"Beautiful, Big apartment, Condesa,",3200155,Paulina,,Cuauhtémoc,19.41496,-99.17367,Entire home/apt,3438,3,119,2019-02-22,1.58,2,345
859081,Centric Mexico City,3241560,Dora,,Benito Juárez,19.39168,-99.1629,Entire home/apt,773,1,1,2013-04-03,0.01,1,365
864999,"Authentic b & b room, Coyoa Girasol",3991683,Leonora,,Coyoacán,19.34392,-99.16939,Private room,869,3,7,2014-07-11,0.10,3,362
865012,Business Suite RED near Reforma Av.,3850198,Hermann,,Cuauhtémoc,19.42994,-99.16954,Entire home/apt,1062,5,25,2019-02-24,0.34,10,269
865017,"Elegant b & b room, Coyoacan",3991683,Leonora,,Coyoacán,19.34434,-99.17107,Private room,966,3,3,2014-10-29,0.04,3,365
868843,Business Suite PURPLE near Reforma,3850198,Hermann,,Cuauhtémoc,19.43099,-99.17047,Entire home/apt,966,4,18,2019-02-09,0.32,10,321
868986,Business Suite BLUE near Reforma Av,3850198,Hermann,,Cuauhtémoc,19.43038,-99.16972,Entire home/apt,966,4,10,2018-12-10,0.13,10,247
869063,Business Suite BLACK near Reforma,3850198,Hermann,,Cuauhtémoc,19.42984,-99.16936,Entire home/apt,966,3,5,2019-01-22,0.13,10,339
883511,CASA INDIGO 3 IN THE CENTER OF MEX. CITY,3777702,Abraham,,Cuauhtémoc,19.44199,-99.14654,Private room,367,1,165,2018-12-16,2.21,6,0
896522,"592 ft at Downtown, Mexico City",4647293,Martina,,Cuauhtémoc,19.43644,-99.13434,Entire home/apt,1062,1,162,2019-03-03,2.21,4,232
911088,Se renta habitación en el centro,2875548,Martha,,Cuauhtémoc,19.4245,-99.13802,Private room,1275,1,0,,,1,365
913084,15 blocks from Paseo de la Reforma,4647293,Martina,,Miguel Hidalgo,19.43982,-99.17104,Entire home/apt,348,1,107,2018-11-17,1.51,4,257
927919,Comfy and quiet apt La Condesa,1608293,Mariel,,Cuauhtémoc,19.40916,-99.17517,Entire home/apt,1159,3,119,2019-03-05,1.69,1,153
931771,"Room in Mexico City, Coyoacan.",5019262,Bruni,,Coyoacán,19.32667,-99.14259,Private room,270,1,0,,,1,365
935443,Rent my room! ,3535869,Luis,,Benito Juárez,19.40019,-99.14515,Private room,212,3,0,,,1,365
939721,Apartment 1 of 4 with green terrace in Roma Norte,4821807,Alex,,Cuauhtémoc,19.42121,-99.15498,Entire home/apt,1642,3,345,2019-03-05,4.77,4,276
940123,Revived Studio Loft in 18th Century Building,3285196,Juan Carlos,,Cuauhtémoc,19.43245,-99.13868,Entire home/apt,1256,2,252,2019-02-26,3.48,7,274
958470,Studio with Bath in Etiopia,5215017,Javier,,Benito Juárez,19.39332,-99.16233,Shared room,24551,1,0,,,1,365
975956,Turtle's Room in the South of DF,1007762,Jose,,Coyoacán,19.30843,-99.16942,Private room,1932,1,0,,,1,365
980600,HABITACION CON BAÑO IND AEROPUERTO ,4157866,Fabeli,,Venustiano Carranza,19.41583,-99.08718,Private room,386,1,41,2019-02-25,0.66,2,51
